,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
8927232,-122.0933479,37.3789233,755,SUNSHINE DR,,LOS ALTOS,,,94024,,5dd8dcfb7b53d794
8927234,-122.0825559,37.3587345,1340,CONCORD AVE,,LOS ALTOS,,,94024,,46d46977682fa8b4
8927267,-122.1022509,37.3828564,61,DOUD DR,,LOS ALTOS,,,94022,,125ae62c4929f698
8927271,-122.0726065,37.3514986,1633,DALLAS CT,,LOS ALTOS,,,94024,,ffb1a10655137ab2
8927281,-122.1110645,37.3733441,538,GABILAN ST,,LOS ALTOS,,,94022,,e17c9fbf8afd259c
8927301,-122.1071846,37.3912135,534,DISTEL DR,,LOS ALTOS,,,94022,,a7aba0c098562511
8927306,-122.0793478,37.3401376,1240,WINDIMER DR,,LOS ALTOS,,,94024,,6927c6ba6d0c0757
8927312,-122.0989531,37.3556855,1464,FAIRWAY DR,,LOS ALTOS,,,94024,,73cbf286b1c938c6
8927323,-122.1135539,37.3874068,35,STUART CT,,LOS ALTOS,,,94022,,812b0ae3ec86701e
8927380,-122.1121671,37.3777075,97,PEPPER DR,,LOS ALTOS,,,94022,,a0e7dde7cba744a4
8927381,-122.0849909,37.3405091,961,OXFORD DR,,LOS ALTOS,,,94024,,1e8757033ddad35b
8927419,-122.101578,37.3482715,1717,WHITHAM AVE,,LOS ALTOS,,,94024,,e9020e786d4af49c
8927438,-122.1027279,37.3568068,24119,SUMMERHILL AVE,,LOS ALTOS,,,94024,,6980b132d2332bc6
8927442,-122.107635,37.348977,11600,OLD RANCH LN,,LOS ALTOS,,,94024,,b5a2efb68bd654ee
8927445,-122.1036694,37.3798237,448,SANTA BARBARA DR,,LOS ALTOS,,,94022,,f5106183b3bab663
8927461,-122.104225,37.3600194,470,VALLEY VIEW DR,,LOS ALTOS,,,94024,,312ce9c4139782c8
8927468,-122.1169823,37.388343,124,YERBA SANTA AVE,,LOS ALTOS,,,94022,,237cbccc67485ef0
8927471,-122.1250159,37.3957172,485,VAN BUREN ST,,LOS ALTOS,,,94022,,dc385527ee615d74
8927479,-122.0788339,37.3601032,1284,PAULA CT,,LOS ALTOS,,,94024,,ffb3608b3bad5a47
8927498,-122.067178,37.3549966,1650,ELMHURST DR,,LOS ALTOS,,,94024,,dfc44b8f217c9b45
8927509,-122.112034,37.3677134,814,AMBER LN,,LOS ALTOS,,,94024,,2467f3abe860c361
8927517,-122.0956943,37.3634074,710,FILIP RD,,LOS ALTOS,,,94024,,f54af6a1dcf56655
8927533,-122.120214,37.4027442,1112,LOS ALTOS AVE,,LOS ALTOS,,,94022,,8894520e748ce03c
8927539,-122.0707061,37.3386825,2148,DEODARA DR,,LOS ALTOS,,,94024,,ecdbdb9b4079a1da
8927547,-122.0849665,37.3426026,1062,YORKSHIRE DR,,LOS ALTOS,,,94024,,2179a0de36f1d94d
8927559,-122.11657,37.4007838,1020,RILMA LN,,LOS ALTOS,,,94022,,f6c68945e0b9218c
8927576,-122.1062742,37.3892208,426,ALICIA WAY,,LOS ALTOS,,,94022,,1410fa0120b3e677
8927577,-122.0984935,37.3478741,1723,WESTBROOK AVE,,LOS ALTOS,,,94024,,7b95c7e927bcde4a
8927582,-122.1225457,37.3989707,898,SANTA RITA AVE,,LOS ALTOS,,,94022,,f7ae466575a67c47
8927602,-122.0833808,37.3598276,1191,BUCKINGHAM DR,,LOS ALTOS,,,94024,,7975539f87d15393
8927608,-122.1024874,37.3727007,482,ARBOLEDA DR,,LOS ALTOS,,,94024,,fa7af45a56d958e9
8927610,-122.0980982,37.3694452,757,ROSE LN,,LOS ALTOS,,,94024,,85648e83bf7cdff5
8927617,-122.0677511,37.3395077,2038,EL SERENO AVE,,LOS ALTOS,,,94024,,c7401a6b8c1c40bf
8927627,-122.0967694,37.3618627,681,BERRY AVE,,LOS ALTOS,,,94024,,71511ee7a806db8a
8927630,-122.1261147,37.3906861,531,TORWOOD LN,,LOS ALTOS,,,94022,,df6924557f000848
8927644,-122.0725801,37.3388002,587,PINECREST DR,,LOS ALTOS,,,94024,,ba6e8c813612c8f1
8927663,-122.1046505,37.3779067,399,HAWTHORNE AVE,,LOS ALTOS,,,94022,,8edfc59ca9c0601b
8927675,-122.0822014,37.3473618,1210,EVA AVE,,LOS ALTOS,,,94024,,790368299dd78467
8927684,-122.1202212,37.3924433,255,PINE LN,,LOS ALTOS,,,94022,,7cbe98753baf4cf8
8927693,-122.0648919,37.3549337,1740,LARKELLEN LN,,LOS ALTOS,,,94024,,53d163ef7758b7ef
8927711,-122.1078433,37.3775196,280,HAWTHORNE AVE,,LOS ALTOS,,,94022,,5d37b8196a75bb34
8927809,-122.0773587,37.3402742,1275,WINDIMER DR,,LOS ALTOS,,,94024,,0dfc225ca6f472b1
8929658,-122.1135426,37.3751638,418,TYNDALL ST,,LOS ALTOS,,,94022,,96941b70f0ae70cd
8929670,-122.077802,37.3431799,1960,NOEL DR,,LOS ALTOS,,,94024,,9a98ab973799fe02
8929735,-122.113454,37.3751683,416,TYNDALL ST,,LOS ALTOS,,,94022,,b19d025d9eb60523
8929736,-122.1134593,37.3750412,422,TYNDALL ST,,LOS ALTOS,,,94022,,6a70684cac86482f
8929913,-122.1189759,37.3807423,226,W EDITH AVE,16,LOS ALTOS,,,94022,,1a6ed0b2625ae117
8929920,-122.1069484,37.3967133,4966,EL CAMINO REAL,126,LOS ALTOS,,,94022,,e45321ac44e5dc30
8929922,-122.1116668,37.3731847,543,LASSEN ST,,LOS ALTOS,,,94022,,c1e17ba88da2dc35
8929924,-122.1190709,37.3809965,226,W EDITH AVE,39,LOS ALTOS,,,94022,,e950f721fbc9fb83
8929927,-122.1176494,37.3806837,38,3RD ST,209,LOS ALTOS,,,94022,,ef7583c66740a05f
8930042,-122.0726913,37.3408176,5245,ARBORETUM DR,,LOS ALTOS,,,94024,,dfd680ae4e37998c
8930063,-122.1115383,37.3734502,527,LASSEN ST,,LOS ALTOS,,,94022,,643ecc12b5f70b26
8930107,-122.0714933,37.3422101,2185,GRANT RD,,LOS ALTOS,,,94024,,8e34baf88a0c6f5d
8930118,-122.1180403,37.3810904,150,W EDITH AVE,33,LOS ALTOS,,,94022,,dad154293b84283f
8930121,-122.1068853,37.3973047,4962,EL CAMINO REAL,125,LOS ALTOS,,,94022,,73a985ee6d4ddce6
8930127,-122.1177382,37.4022592,1070,MERCEDES AVE,23,LOS ALTOS,,,94022,,0c7d2fbdc497df45
8930137,-122.1128171,37.3727377,575,TYNDALL ST,6,LOS ALTOS,,,94022,,ccb1b8c15abfcab5
8930138,-122.1069484,37.3967133,4966,EL CAMINO REAL,122,LOS ALTOS,,,94022,,da8eb7c735ec502a
8930139,-122.1191456,37.3811053,226,W EDITH AVE,1,LOS ALTOS,,,94022,,2ed943f68fb6ad69
8930140,-122.1166831,37.3797714,220,STATE ST,9,LOS ALTOS,,,94022,,399af23925d00a35
8930147,-122.1127827,37.3743341,487,TYNDALL ST,,LOS ALTOS,,,94022,,9d1469953a6eb7b6
8930148,-122.1068853,37.3973047,4962,EL CAMINO REAL,104,LOS ALTOS,,,94022,,1cce2e3dd8292a04
8930149,-122.1180151,37.3805633,101,2ND ST,14,LOS ALTOS,,,94022,,20ba9f758973a626
8930158,-122.1170423,37.3809421,73,3RD ST,11,LOS ALTOS,,,94022,,bdb1f2cb706140fa
8930162,-122.1069484,37.3967133,4966,EL CAMINO REAL,208,LOS ALTOS,,,94022,,bac83d0ebb6f7f45
8930163,-122.1180448,37.3803432,101,2ND ST,6,LOS ALTOS,,,94022,,9fe2a6f7cf6fa639
8930166,-122.1169012,37.380944,73,3RD ST,26,LOS ALTOS,,,94022,,79df6e613a657e36
8930167,-122.1068853,37.3973047,4962,EL CAMINO REAL,124,LOS ALTOS,,,94022,,45d167d7f6dd8a3f
8930168,-122.11831,37.3800346,124,2ND ST,8,LOS ALTOS,,,94022,,00f78cf29d00b1fe
8930178,-122.1110072,37.3743585,470,GABILAN ST,4,LOS ALTOS,,,94022,,6f8f35b8f36c7adb
8930181,-122.1068853,37.3973047,4962,EL CAMINO REAL,206,LOS ALTOS,,,94022,,9808710d8ec81240
8930189,-122.1069484,37.3967133,4966,EL CAMINO REAL,103,LOS ALTOS,,,94022,,31380f58308c946f
8930190,-122.1068853,37.3973047,4962,EL CAMINO REAL,110,LOS ALTOS,,,94022,,b8638feff0fa7293
8930198,-122.1116327,37.3744735,477,LASSEN ST,9,LOS ALTOS,,,94022,,42da1b7acd2372fc
8930218,-122.1157396,37.381188,50,W EDITH AVE,2,LOS ALTOS,,,94022,,5a2e6559b9005ab8
8930219,-122.1180008,37.4021457,1070,MERCEDES AVE,25,LOS ALTOS,,,94022,,c7d94e1993172466
8930221,-122.1120613,37.3745582,444,LASSEN ST,1,LOS ALTOS,,,94022,,553e8a76face0fbf
8930222,-122.1192221,37.3808241,226,W EDITH AVE,14,LOS ALTOS,,,94022,,07d45f5ffaf4d645
8930224,-122.1182046,37.380731,150,W EDITH AVE,38,LOS ALTOS,,,94022,,6944950907bee83e
8930226,-122.1179768,37.3803853,101,2ND ST,8,LOS ALTOS,,,94022,,fb0f06cd1ba36780
8930227,-122.1168264,37.3806676,73,3RD ST,23,LOS ALTOS,,,94022,,fcc0a0bb38e443f6
8930228,-122.1069484,37.3967133,4966,EL CAMINO REAL,226,LOS ALTOS,,,94022,,a52baa10d5fc2bfa
8930231,-122.1068853,37.3973047,4962,EL CAMINO REAL,119,LOS ALTOS,,,94022,,5e1239085e2b1ae2
8930234,-122.1175939,37.4024315,1070,MERCEDES AVE,21,LOS ALTOS,,,94022,,d4d2c9ff833f8b4f
8930237,-122.1068853,37.3973047,4962,EL CAMINO REAL,106,LOS ALTOS,,,94022,,c1e6518d888d3d22
8930240,-122.1170766,37.4030292,4410,EL CAMINO REAL,1G,LOS ALTOS,,,94022,,b8af3ec1a1feafa6
8930242,-122.1069484,37.3967133,4966,EL CAMINO REAL,119,LOS ALTOS,,,94022,,4538014ca8865f30
8930244,-122.1166831,37.3797714,220,STATE ST,18,LOS ALTOS,,,94022,,a4e7f5f705bce014
8930248,-122.1184478,37.3798789,124,2ND ST,12,LOS ALTOS,,,94022,,d82a767dbcc6c9dd
8930250,-122.1167101,37.3807022,73,3RD ST,34,LOS ALTOS,,,94022,,49dd2132afa4075c
8930258,-122.118357,37.3810915,150,W EDITH AVE,42,LOS ALTOS,,,94022,,a1b387bd712885eb
8930259,-122.1194558,37.3811258,226,W EDITH AVE,10,LOS ALTOS,,,94022,,feca6ec3c99f1b5c
8930263,-122.1069484,37.3967133,4966,EL CAMINO REAL,217,LOS ALTOS,,,94022,,96bd46c458f807b7
8930266,-122.1111163,37.3751096,134,LYELL ST,,LOS ALTOS,,,94022,,ea4c5325c652d2aa
8930267,-122.1031183,37.3958427,5100,EL CAMINO REAL,104,LOS ALTOS,,,94022,,0e2738ce46d447aa
8930268,-122.1033807,37.3955562,5100,EL CAMINO REAL,210,LOS ALTOS,,,94022,,af5bc75c81ed10c9
8930270,-122.1175009,37.3808176,38,3RD ST,101,LOS ALTOS,,,94022,,00b9415cc35506b5
8930278,-122.1114868,37.374253,477,LASSEN ST,5,LOS ALTOS,,,94022,,29bca3f17031fbe0
8930279,-122.1175939,37.4024315,1070,MERCEDES AVE,4,LOS ALTOS,,,94022,,a65e4f976f0a2691
8930283,-122.1034054,37.3957427,5100,EL CAMINO REAL,105,LOS ALTOS,,,94022,,65cad64820dc6052
8930285,-122.1069484,37.3967133,4966,EL CAMINO REAL,204,LOS ALTOS,,,94022,,7382f27793e4b5f3
8930286,-122.1033006,37.3956699,5100,EL CAMINO REAL,108,LOS ALTOS,,,94022,,55032b355d672a0b
8930287,-122.1069484,37.3967133,4966,EL CAMINO REAL,210,LOS ALTOS,,,94022,,afa24cd1f6777bc7
8930290,-122.103586,37.3954957,5100,EL CAMINO REAL,209,LOS ALTOS,,,94022,,bf21b23e25036634
8930402,-122.1190414,37.374627,452,UNIVERSITY AVE,,LOS ALTOS,,,94022,,88ff971e69bbfc41
8930802,-122.1168086,37.3796581,220,STATE ST,21,LOS ALTOS,,,94022,,3ebf14fca24a520b
8930970,-122.1231904,37.3926742,455,PINE LN,,LOS ALTOS,,,94022,,8c8889f627c47b28
8931003,-122.1146188,37.401154,4546,EL CAMINO REAL,F,LOS ALTOS,,,94022,,905c4b405af0df04
8931015,-122.1168059,37.3970503,123,W PORTOLA AVE,,LOS ALTOS,,,94022,,3aef7e276c91ecec
8931286,-122.0714906,37.337543,1540,WISTARIA CT,,LOS ALTOS,,,94024,,ce6d4d5e5a9b8f65
8931460,-122.1151541,37.3992252,960,N SAN ANTONIO RD,233,LOS ALTOS,,,94022,,82cc12ef769239b7
8931471,-122.1147332,37.3991014,960,N SAN ANTONIO RD,222,LOS ALTOS,,,94022,,a64358d5b8c5ed7b
8931473,-122.1152841,37.399311,960,N SAN ANTONIO RD,128,LOS ALTOS,,,94022,,6e1273b12a3c4dee
8931546,-122.1145319,37.3759609,390,S SAN ANTONIO RD,,LOS ALTOS,,,94022,,7976b21ad35de480
8931765,-122.1125181,37.3987368,3001,MARCELLI CIR,,LOS ALTOS,,,94022,,fa80c37437edf104
8931766,-122.1123474,37.3985268,6004,MARCELLI CIR,,LOS ALTOS,,,94022,,27d9959c84941db2
8931767,-122.112425,37.3984215,6002,MARCELLI CIR,,LOS ALTOS,,,94022,,3e2ad20209b7cfa4
8931768,-122.1122178,37.3987191,5003,MARCELLI CIR,,LOS ALTOS,,,94022,,eee096460fff1f38
8931859,-122.1152814,37.3779102,240,THIRD ST,200,LOS ALTOS,,,94022,,c44b8e3d85d6799d
8931861,-122.1183164,37.3696947,,MANRESA WAY,,LOS ALTOS,,,94022,,6e360ab5be795c46
8931918,-122.110351,37.3793613,170,HILLVIEW AVE,,LOS ALTOS,,,94022,,826ce12ccd3a49d1
8931927,-122.0752269,37.3445743,1390,HOLT AVE,,LOS ALTOS,,,94024,,a9313bd7519f4bfc
8931941,-122.0959242,37.3442119,23261,PARTRIDGE LN,,LOS ALTOS,,,94024,,ea27aec18a6a7cd6
8932061,-122.1107772,37.3954521,750,JORDAN AVE,,LOS ALTOS,,,94022,,773c81e761e8e45a
8932160,-122.0803364,37.3458899,1215,SANDALWOOD LN,,LOS ALTOS,,,94024,,951e459bcb2a0551
8932176,-122.0824379,37.3484546,1765,GRANGER AVE,,LOS ALTOS,,,94024,,44c16abc1961c05b
8932178,-122.0896443,37.3556472,1470,AURA WAY,,LOS ALTOS,,,94024,,fac90cdc1e050730
8932182,-122.1258371,37.3920085,490,PINE LN,,LOS ALTOS,,,94022,,8c5bc80429c163b9
8932256,-122.0693247,37.3363002,2236,DEODARA DR,,LOS ALTOS,,,94024,,052d210cad6f2286
8932266,-122.1178353,37.3911715,544,CHERRY AVE,,LOS ALTOS,,,94022,,1d3bfff9adac945e
8932307,-122.1089122,37.3816005,235,E EDITH AVE,,LOS ALTOS,,,94022,,3eee6380771094c5
8932325,-122.1079181,37.3793919,280,HILLVIEW AVE,,LOS ALTOS,,,94022,,e8697dbcee6f5eb1
8932346,-122.0726057,37.3565281,1460,OAK AVE,,LOS ALTOS,,,94024,,2d1667e1458e92f6
8932414,-122.1070986,37.3929782,638,LOS NINOS WAY,,LOS ALTOS,,,94022,,782609d1ee03ef4f
8932452,-122.0703234,37.3536992,1550,QUEENSBURY AVE,,LOS ALTOS,,,94024,,c8503976bfaf8ef9
8932567,-122.1112664,37.3689848,749,COLLEGE CT,,LOS ALTOS,,,94022,,ec20dffcfea523a6
8932585,-122.0967426,37.3693043,685,RIVERSIDE DR,,LOS ALTOS,,,94024,,d56611690313d1b0
8932616,-122.0940037,37.3419196,23215,EASTBROOK CT,,LOS ALTOS,,,94024,,29f3d8e165427b26
8932695,-122.0661195,37.3483304,1694,BEN ROE AVE,,LOS ALTOS,,,94024,,d35aa025bdb45ef1
8932697,-122.0741412,37.3562383,1409,MARINOVICH WAY,,LOS ALTOS,,,94024,,df100298e7a4db37
8932702,-122.1018278,37.3429145,10666,W LOYOLA DR,,LOS ALTOS,,,94024,,a905a213fbab1e22
8932715,-122.1148943,37.3887398,20,MAYNARD WAY,,LOS ALTOS,,,94022,,e5806df947ed00ef
8932740,-122.0917196,37.3642195,1049,SEENA AVE,,LOS ALTOS,,,94024,,9451c15cdad24fee
8932798,-122.0963512,37.3677357,848,S SPRINGER RD,,LOS ALTOS,,,94024,,51829974a5e3b6c1
8932847,-122.0685509,37.348438,1600,BEN ROE AVE,,LOS ALTOS,,,94024,,726f606599b49f56
8933062,-122.1144913,37.3923905,11,PINE LN,,LOS ALTOS,,,94022,,88d0a02ad75292cd
8933074,-122.1138443,37.3830023,10,ANGELA DR,,LOS ALTOS,,,94022,,49c1f79105f13a05
8933117,-122.1239937,37.3818047,420,CYPRESS DR,,LOS ALTOS,,,94022,,8dfc98dd8230da77
8933219,-122.0734754,37.3453779,1450,HOLLIDALE CT,,LOS ALTOS,,,94024,,648e560669d6cb31
8933357,-122.1023985,37.3937457,713,CASITA WAY,,LOS ALTOS,,,94022,,7489f90dd9e55f54
8933382,-122.1202557,37.3941953,260,VERNAL CT,,LOS ALTOS,,,94022,,90ac9ad9280ecb71
8933383,-122.079784,37.3446585,1890,CAPISTRANO WAY,,LOS ALTOS,,,94024,,de3528b3729d30d9
8933451,-122.0980895,37.3777244,649,GIRALDA DR,,LOS ALTOS,,,94024,,6deb9e56cd6f9f57
8933505,-122.1122847,37.3852268,83,ALMOND AVE,,LOS ALTOS,,,94022,,afd1364f1e47cee5
8933513,-122.0684411,37.3471402,1816,ALFORD AVE,,LOS ALTOS,,,94024,,2a58a16c89ec2090
8933626,-122.103147,37.3867557,289,SOLANA DR,,LOS ALTOS,,,94022,,560eeca4eff8cb08
8933636,-122.1180488,37.3856144,176,CORONADO AVE,,LOS ALTOS,,,94022,,98c2ea1b1683a9d8
8933639,-122.1106193,37.3793549,158,HILLVIEW AVE,,LOS ALTOS,,,94022,,0e7a3d5c5f4e2a17
8933831,-122.0998434,37.3652819,980,PARMA WAY,,LOS ALTOS,,,94024,,613ed5372af68527
8933889,-122.0950895,37.3769851,791,SUNSHINE DR,,LOS ALTOS,,,94024,,f504085286f40541
8933896,-122.1169552,37.379622,244,STATE ST,,LOS ALTOS,,,94022,,46c3dbddd5375b5e
8934019,-122.1113216,37.3721814,148,GIFFIN RD,,LOS ALTOS,,,94022,,f766cd660d953866
8934041,-122.0935099,37.3634508,1084,LEONELLO AVE,,LOS ALTOS,,,94024,,e5edf97fb3340065
8934112,-122.0912246,37.3577876,847,MANOR WAY,,LOS ALTOS,,,94024,,e483c035bb750363
8934166,-122.0703109,37.3547432,1510,QUEENSBURY AVE,,LOS ALTOS,,,94024,,6aeb4a4a075174c2
8934178,-122.1176109,37.4013105,1052,RAY AVE,,LOS ALTOS,,,94022,,daa7d097353cb5ff
8934195,-122.1017002,37.3697009,745,CAMPBELL AVE,,LOS ALTOS,,,94024,,fd8a181617e7c6a2
8934305,-122.0893406,37.3436338,2060,WOODED GLEN WAY,,LOS ALTOS,,,94024,,582aa9947219a4da
8934334,-122.0906407,37.3665635,917,GOLDEN WAY,,LOS ALTOS,,,94024,,72edbba349fae342
8934354,-122.0727449,37.3436901,1990,COLLEEN DR,,LOS ALTOS,,,94024,,b354d91d9948621c
8934356,-122.1187165,37.400853,1032,MERCEDES AVE,,LOS ALTOS,,,94022,,a300483f2b822c76
8934359,-122.125026,37.3952363,484,VAN BUREN ST,,LOS ALTOS,,,94022,,08c276dd4c583298
8934419,-122.0678895,37.3411869,2030,CRIST DR,,LOS ALTOS,,,94024,,09457c5ff7f3050f
8934486,-122.0791607,37.3397528,1225,VIA HUERTA,,LOS ALTOS,,,94024,,e94b2cc13682586f
8934490,-122.1121679,37.3710463,666,LINCOLN AVE,,LOS ALTOS,,,94022,,849651e7f9ccfd00
8934494,-122.1225009,37.3856627,390,CHAMISAL AVE,,LOS ALTOS,,,94022,,b11dd7e2585e47af
8934527,-122.0672415,37.3393222,2043,EL SERENO AVE,,LOS ALTOS,,,94024,,40384f0f800bc799
8934550,-122.0620971,37.3288979,22180,CLOVERLY CT,,LOS ALTOS,,,94024,,0894dd40e2eaea9c
8934569,-122.1091413,37.3802487,226,FRANCES DR,,LOS ALTOS,,,94022,,54666ac1bed21528
8934595,-122.0912181,37.3618448,1178,GOLDEN WAY,,LOS ALTOS,,,94024,,9f909851882fc344
8934617,-122.1074005,37.3516721,11750,PAR AVE,,LOS ALTOS,,,94024,,5f28caccea8e7580
8934642,-122.0674045,37.346275,1848,FARNDON AVE,,LOS ALTOS,,,94024,,7d8e8f6d1b2c1596
8934677,-122.1157843,37.3970973,73,W PORTOLA AVE,,LOS ALTOS,,,94022,,a57bca3656b517fe
8934682,-122.1111321,37.3740848,139,CUESTA DR,,LOS ALTOS,,,94022,,4f615ef1a89aeefa
8934737,-122.0670629,37.349834,1685,ALEXANDER WAY,,LOS ALTOS,,,94024,,8f91a05eff80604d
8934755,-122.0643593,37.3580887,1728,HAWKINS DR,,LOS ALTOS,,,94024,,a2d7b07ae2271695
8934776,-122.1192127,37.3910261,550,PATRICK WAY,,LOS ALTOS,,,94022,,cd253da650dbd279
8934853,-122.1176285,37.3998984,156,LOUCKS AVE,,LOS ALTOS,,,94022,,be4c70e5057c26dd
8934856,-122.0644493,37.3318304,10616,AINSWORTH DR,,LOS ALTOS,,,94024,,f0d1f0560308347a
8934939,-122.1001533,37.3823137,44,N EL MONTE AVE,,LOS ALTOS,,,94022,,d8026399df8f6805
8935020,-122.1108368,37.3789041,151,HAWTHORNE AVE,,LOS ALTOS,,,94022,,57bd32a4756c67e2
8935147,-122.1233149,37.3971334,808,LAVERNE WAY,,LOS ALTOS,,,94022,,35dbe347b03b88a8
8935149,-122.1001949,37.3710839,595,ROSITA AVE,,LOS ALTOS,,,94024,,99a2010cb3ebe4d8
8935150,-122.0705072,37.3326558,2340,FRIARS LN,,LOS ALTOS,,,94024,,779f26573fc81150
8935155,-122.0757938,37.3587267,1365,MIRAVALLE AVE,,LOS ALTOS,,,94024,,71e24c1c3d9aa211
8935175,-122.0984246,37.3485151,1705,WESTBROOK AVE,,LOS ALTOS,,,94024,,5413588486d9bd95
8935185,-122.1062631,37.3698226,251,COVINGTON RD,,LOS ALTOS,,,94024,,091fcc58346737a9
8935186,-122.1025393,37.386992,306,VERANO DR,,LOS ALTOS,,,94022,,e0272cf988ba86b4
8935188,-122.1223356,37.4005503,383,MUNDELL WAY,,LOS ALTOS,,,94022,,603298b41baf0618
8935223,-122.1180992,37.3747553,461,UNIVERSITY AVE,,LOS ALTOS,,,94022,,91fba2a2128d44c2
8935236,-122.1266834,37.3932438,632,LEAF CT,,LOS ALTOS,,,94022,,76de19c183997857
8935243,-122.1061866,37.3625856,478,BORDER HILL DR,,LOS ALTOS,,,94026,,d0b1adae168052ef
8935248,-122.1211249,37.3871321,300,LOS ALTOS AVE,,LOS ALTOS,,,94022,,01f7251cb2043879
8935282,-122.0923357,37.3642249,1048,SEENA AVE,,LOS ALTOS,,,94024,,d527e0cd9bd47f87
8935330,-122.1061474,37.3617209,346,W COSTELLO DR,,LOS ALTOS,,,94024,,bca97ab35ececd8c
8935418,-122.1165451,37.3926369,624,TOMI LEA ST,,LOS ALTOS,,,94022,,e732ef33566ab136
8935422,-122.0733348,37.3537302,1541,JULIE LN,,LOS ALTOS,,,94024,,f8b338c75d645f7b
8935559,-122.0721443,37.3512795,1641,DALLAS CT,,LOS ALTOS,,,94024,,bbb09383ac58c4e8
8935599,-122.1156038,37.388752,40,MAYNARD WAY,,LOS ALTOS,,,94022,,52be0fb6bc0b125e
8935613,-122.0981992,37.3748084,694,BENVENUE AVE,,LOS ALTOS,,,94024,,74952c404e938bba
8935694,-122.0846352,37.3438514,1085,HIGHLANDS CIR,,LOS ALTOS,,,94024,,225264911987fc5e
8935711,-122.1192404,37.39786,229,DEL MONTE AVE,,LOS ALTOS,,,94022,,0b1053ac68d8968e
8935780,-122.0939625,37.3662739,935,SPENCER WAY,,LOS ALTOS,,,94024,,67862c7a74226ed8
8935822,-122.1194102,37.397116,243,W PORTOLA AVE,,LOS ALTOS,,,94022,,87bf19272d016b1f
8935832,-122.1015952,37.3572618,535,MAGDALENA AVE,,LOS ALTOS,,,94024,,94e5207e499d6184
8935836,-122.1220541,37.3991643,920,LOS ALTOS AVE,,LOS ALTOS,,,94022,,aee6ca48c2fcc270
8935841,-122.0738992,37.3323411,1415,KRING WAY,,LOS ALTOS,,,94024,,2e836e141eddcd15
8935850,-122.0865374,37.3548515,1497,MIRAMONTE AVE,,LOS ALTOS,,,94024,,1aee6cb45ff0920b
8935861,-122.0690297,37.3420726,1977,CHURTON AVE,,LOS ALTOS,,,94024,,ed2012fc43ebb48f
8935940,-122.1114669,37.373811,128,CUESTA DR,5,LOS ALTOS,,,94022,,c96b7c78a7b8a276
8935944,-122.1067139,37.3399029,10300,W LOYOLA DR,,LOS ALTOS,,,94024,,5992e34d0c02a2ea
8936058,-122.0983082,37.3717002,646,TERESI LN,,LOS ALTOS,,,94024,,cf06ec625363e81c
8936092,-122.0911959,37.3646799,1022,GOLDEN WAY,,LOS ALTOS,,,94024,,9ad860603a0b056b
8936100,-122.1254686,37.393898,690,TORWOOD LN,,LOS ALTOS,,,94022,,62f47692741c2afc
8936101,-122.0674619,37.3513065,1634,CANDACE WAY,,LOS ALTOS,,,94024,,c57c96a0fc20ac0d
8936149,-122.1154402,37.3893092,80,ALMA CT,,LOS ALTOS,,,94022,,d0d62816f314215c
8936155,-122.1127987,37.3905349,501,SAN FELICIA WAY,,LOS ALTOS,,,94022,,a95d323959e049aa
8936158,-122.1070814,37.3654658,331,QUINNHILL AVE,,LOS ALTOS,,,94024,,3d8218cb8c6d5c2e
8936175,-122.0896318,37.3559412,1460,AURA WAY,,LOS ALTOS,,,94024,,216b73bb50d90589
8936178,-122.0861824,37.3486011,932,LUNDY LN,,LOS ALTOS,,,94024,,e04dd2bed43ad32e
8936199,-122.1187122,37.3993835,946,MERCEDES AVE,,LOS ALTOS,,,94022,,adceaee4b1fa996b
8936239,-122.0880603,37.3540948,1534,CAROB LN,,LOS ALTOS,,,94024,,ae96036b665cddd5
8936242,-122.0859522,37.3530776,1045,FREMONT AVE,,LOS ALTOS,,,94024,,77aaa8455248e69f
8936243,-122.0870776,37.3541545,1530,MIRAMONTE AVE,,LOS ALTOS,,,94024,,cc4a40452929e7c7
8936410,-122.098742,37.3712246,675,PARMA WAY,,LOS ALTOS,,,94024,,57dc0cd25da57760
8936491,-122.1022185,37.3726824,492,ARBOLEDA DR,,LOS ALTOS,,,94024,,edf58a17e6b44da7
8936510,-122.0655227,37.3584358,1330,HARWALT DR,,LOS ALTOS,,,94024,,b660c5a3cff7f062
8936560,-122.0901068,37.3440712,2040,WOODED GLEN WAY,,LOS ALTOS,,,94024,,bf3bd3c94b399ddf
8936561,-122.1207952,37.3711498,670,MANRESA LN,,LOS ALTOS,,,94022,,b9ccd9cff96527ba
8936571,-122.1018731,37.3628369,530,OUTLOOK DR,,LOS ALTOS,,,94024,,2bf8c58c0cd998a2
8936589,-122.0860784,37.3496299,942,LUNDY LN,,LOS ALTOS,,,94024,,db7d3df6812439d7
8936590,-122.0856099,37.3502649,1700,GRANGER AVE,,LOS ALTOS,,,94024,,36ef0f275150767a
8936593,-122.0885351,37.3446956,977,CROOKED CREEK DR,,LOS ALTOS,,,94024,,cee7b50b212f102d
8936642,-122.0967485,37.3731224,685,ARBOLEDA DR,,LOS ALTOS,,,94024,,74b4865094d5f99f
8936643,-122.0781424,37.3643481,1035,E ROSE CIR,,LOS ALTOS,,,94024,,2a57909292c6b268
